Dates;bitcoin;litecoin;ripple;dogecoin;monero;stellar;tether;ethereum;ethereum-classic;bitcoin-cash;binancecoin;cardano;tron;chainlink;maker;usd-coin;matic-network;solana;polkadot;avalanche-2;staked-ether
2019-11-09;30263888374.64715;3041984419.0296745;2369137321.293406;86908322.90674049;207719035.01353243;198960810.45414335;32889531255.817123;9317711239.968254;924567430.9468229;3065235437.9701085;155563947.01288486;99387230.8069941;1278668604.6784058;115614212.50520045;5852239.872360435;261678044.09124252;19754273.47682162;-1;-1;-1;-1
2019-11-10;22726115538.66086;2512577645.180557;1689202917.3272338;91180128.91825913;161981139.93736443;134536157.4838094;24322997830.254333;7371484625.797002;733095984.1743528;2531611171.7020197;157731752.7055483;57474556.30237853;1140239166.5334134;135126440.36775213;5626192.140655808;172383747.96018755;14312171.958651345;-1;-1;-1;-1
2019-11-11;24973742612.68736;3569584404.3264;1952366805.7377975;96923803.20114152;175914074.3373889;253662817.83382872;29388838134.67308;9145731474.140394;780791957.6485963;3113826155.7689495;213718365.29984513;99321302.3111241;1207639401.8139644;136053982.61994135;6144374.01190304;193545599.88798034;15092830.25249344;-1;-1;-1;-1
2019-11-12;24569575079.59694;2643915388.496151;1747295899.9049609;86344125.47535047;210315166.60870832;210078156.53082982;27167436432.38756;8436450179.250551;615582794.4238857;2691097990.351227;191616951.74937022;80737912.24969904;977777770.6191648;86475106.54665841;6032308.569389082;236972312.2807514;16793648.70548645;-1;-1;-1;-1
2019-11-13;25677565875.96828;2835140215.904013;1753771010.5347853;77675284.94840187;185631317.8298913;278833206.08260894;27295538643.299187;7224692515.135974;715399283.4485954;2885014978.50625;210040979.45477322;109855547.83771579;970897979.8149734;144825283.82744503;5915411.065394572;236381013.28821382;16119126.133222269;-1;-1;-1;-1
2019-11-14;22919706604.19164;2626636577.7455506;1533460114.2050319;76328533.09087381;228377513.23554567;161417476.0087893;23557537652.97845;7174004374.33889;681078244.8692914;2496624175.325497;177579377.40472612;63022983.63002251;949060137.5409858;164082239.6498993;5298016.8269634945;205694523.27778938;7870861.766096907;-1;-1;-1;-1
2019-11-15;24149531741.878155;2439955016.184268;1583946238.0848918;76872790.25873457;224614851.11344272;167300538.33183086;26038460288.474266;8007041886.640145;677890766.6434469;2885454673.306802;224280844.37841755;80937398.91438219;1005301217.3440714;205253047.48604363;5391126.1527692955;193863018.72955975;8003971.599878048;-1;-1;-1;-1
2019-11-16;27102692384.575447;2624849876.973144;1920714192.377945;72903937.27834083;165645706.13635483;163332026.96416005;29250394793.771206;9104427564.529264;673910141.252536;2833290741.934779;202193597.20763913;120671544.54513955;983889686.1841322;144753470.02560496;7587852.294433801;203389842.23191583;10889775.848362004;-1;-1;-1;-1
2019-11-17;21153024163.074257;2263621622.631194;1444131994.0934596;73888656.98181908;182027281.64829335;158467752.114404;21907019693.811718;7196313424.600481;614396069.9474946;2212434613.7267475;206139071.8560245;95450582.44784473;915096096.7202342;101992385.30681784;5671792.177219822;157676090.61799878;7456727.27711619;-1;-1;-1;-1
2019-11-18;22808991914.563442;2256114619.6688185;1565745959.2119908;76838286.51725468;231296887.32893148;173854477.56448406;24109469983.308346;6738152838.897733;613956512.4447392;2309152567.5595565;204979868.32080936;102350221.22118464;852968440.908937;97269974.88523552;1962169.2702780413;283438953.70713794;8294474.537214542;-1;-1;-1;-1
2019-11-19;25563738775.736923;2424951151.9017015;1729040725.8239985;77247753.53221439;272579256.5629377;199612539.63422018;28356386247.142357;8026165759.571411;671805346.8482293;2908250308.974045;194636286.51297405;154152294.01402864;953148483.0065105;116883898.08748244;5265894.71044661;263144710.89135104;9108734.485984886;-1;-1;-1;-1
2019-11-20;24993518393.55118;2229572403.6446466;1638576969.1946294;87053049.8472714;222867740.2426095;240489224.5932728;26197290937.739895;7790094393.890497;780851145.3914696;2884647179.21319;175532220.88781625;132260800.84795201;1057416621.7089151;144213810.06842074;2391934.062027499;229425306.19555935;18839562.526497822;-1;-1;-1;-1
2019-11-21;23442272034.865948;2215500574.6154513;1567957909.9081807;79483211.9455776;190660406.03967112;177168940.99494427;23864504727.597954;6713792276.519455;683516971.7891065;2636460648.60479;177365413.93202212;105786730.86312884;1018144634.1096516;154491666.25493258;2680573.8851076663;203937961.70059085;15397509.197177256;-1;-1;-1;-1
2019-11-22;26390689050.100677;2552586131.227523;1908985314.8716104;94516299.01551032;178774708.40166372;199388606.7514735;29584385318.684963;8718872247.235916;677905043.6227181;3222205935.6530504;198592122.8146062;96360358.51514904;1149497317.1149697;148715372.73632815;4679155.718880859;224172898.9006436;15841934.242023388;-1;-1;-1;-1
2019-11-23;39111609334.13761;3159459998.0231667;2268409878.1330075;99008055.14232361;184047425.04995254;246346621.92865056;42906098775.249084;12883154422.38589;879583739.1779027;4068210471.5491605;329422502.3511831;133942535.31164193;1341014461.307362;200480833.88025987;3372212.5968553186;303471149.9704634;23860484.259725347;-1;-1;-1;-1
2019-11-24;23984198665.43141;2078123916.1826608;1570878083.139302;86498052.2275677;169339884.97651055;200745291.30638447;26505424422.35447;7399048990.785586;661499650.1549191;2915023731.203711;225813970.57149267;86528192.42531258;1111162982.3735423;151124729.585144;1895345.3154047208;215736672.202931;38781693.953255124;-1;-1;-1;-1
2019-11-25;25073885715.215588;2216273868.4753847;1180253687.6046126;76356897.91339704;158835647.91147032;176516861.0264317;26761650455.890446;7849310718.476399;587292474.5344869;2620306700.8809013;229491352.10678744;92249163.15254463;1026814042.7757033;130109080.71895969;1452356.0865084408;153595376.88291302;37317089.04679189;-1;-1;-1;-1
2019-11-26;34693320000.26776;2754615171.559153;2199193280.2041306;105190676.21764417;167825032.63531575;219669109.4395129;36734741081.58457;9382188064.705387;652798973.1823995;2979190250.52453;224300192.91911694;135896470.90505925;1220475881.424493;144684977.2606094;4322063.453118078;248531586.50562626;81341113.56861728;-1;-1;-1;-1
2019-11-27;25650766567.61929;2239767969.0337987;1360148283.0929322;85702194.88743144;181832992.90784794;172144388.1587565;26889139669.217514;7520914600.00864;512625383.4921383;2422043050.789138;172816405.70923045;83659522.7222824;1182738602.7971566;168192058.40821552;5209470.849863901;210484392.0835616;80784639.39352107;-1;-1;-1;-1
2019-11-28;28972696169.33813;2351507808.9515305;1671143397.771012;86971209.1073054;186076314.11467305;203435224.4512875;30591386806.213097;8634745624.644365;604126595.752828;2533433053.605056;209010534.35397953;110213197.06484407;2009537345.6527684;158460417.59237522;4840146.001689637;284270328.9656402;72106889.66892205;-1;-1;-1;-1
2019-11-29;22282583660.62635;1989553865.4016578;1302013210.7520978;82903148.54708496;184931888.6252325;178934339.04258496;22857515724.67355;6528542635.067198;560872060.714568;1800331948.5074687;141878650.83286667;89245636.95339186;1208019312.5370452;138223396.8058061;4580082.589348726;266433789.12532413;52993867.11326881;-1;-1;-1;-1
2019-11-30;23595242633.932213;2095314777.4021962;1344642297.9359195;75226817.96344022;174602885.61482584;187440147.92570016;24099380304.998596;7145810322.087986;530599515.4795899;1974607402.7472277;213298946.69657415;142009998.7708917;1164265204.3680444;137618903.92352244;5197737.980454616;215961258.50125784;29612776.588726174;-1;-1;-1;-1
2019-12-01;19070509164.52246;1830961888.076806;1116903291.4747913;76056224.77161436;73341846.55185077;180002628.20095047;19383832515.74999;5436245310.980454;468756963.359914;1755869766.055068;195044683.54364333;90495504.31897002;1042998945.5725399;110184326.83835182;5331825.278783362;177468687.69250935;57019054.28821102;-1;-1;-1;-1
2019-12-02;22892863739.73771;2128776856.9404032;1239780730.239237;58686192.97866888;69039954.46690875;191575429.63900056;23688721937.09547;6544172474.357911;540120060.9278622;1859809683.5791407;193840543.69785565;93450137.0876548;1191111250.98652;124021371.60736087;5994021.507698167;188225624.74365044;52023277.13344165;-1;-1;-1;-1
2019-12-03;19403364522.996704;1787699894.7056391;1244090274.1824234;49563487.001038715;136253383.95681998;190870287.65012106;19906240091.458874;5011809194.132204;437512300.1124503;1635681279.0472171;180234082.9407759;70629290.05765718;1002795931.0004514;109676833.27054988;2704776.9006955978;203387264.1222348;41429589.01005738;-1;-1;-1;-1
2019-12-04;17246866850.787033;1699583650.1768284;1087126001.450581;49466775.63735269;188571652.31559992;133204053.04493822;17978581741.995876;5245524511.511721;437000195.8499943;1632858473.9843473;191379595.60480312;56477631.44900741;799360427.8324064;94714959.35522301;2747722.40959121;197923870.0879765;71498559.0165737;-1;-1;-1;-1
2019-12-05;24794733347.334072;2152051698.4323874;1496527703.0165699;55581834.341218755;166663306.4808304;161437780.589547;26076009963.415268;7074240395.510329;504092165.9852055;2122082867.1426983;221792063.24508122;80033474.85342649;984960308.8839159;140728122.64593935;3271333.0480525605;215561382.51067552;63647576.706742704;-1;-1;-1;-1
2019-12-06;22344057773.817043;2129324077.5133777;1551842223.2826447;50640011.76652812;166847648.9760408;141174435.54052237;23549639360.587555;6421963684.296958;544392165.0365161;1873858788.8767178;254288921.6232912;65163354.214957625;1008889142.6006502;132552373.08342497;7032556.5896217385;239619616.81679088;72960453.81232205;-1;-1;-1;-1
2019-12-07;20930338571.63358;1777032565.1473322;1350726087.4848318;50695505.51495665;145783083.51270536;136828993.67348403;20773814305.282063;5806189343.207808;505971984.42612314;1125998375.9178677;230194170.10913834;59281438.50624685;990832158.9709101;117494923.88274297;4650579.011283732;250142014.17757747;101476387.70390213;-1;-1;-1;-1
2019-12-08;17579259210.777077;1687180464.7687757;1175620040.0523336;46793258.912020154;178782702.2146903;118181731.09747712;17694479338.91777;4749924969.069943;452155293.29194796;983326992.958564;219620354.3170334;62606285.8183798;879447206.2858312;74956628.55984211;4633179.563597426;255861088.2977901;85001401.37350877;-1;-1;-1;-1
2019-12-09;17330633418.24195;1593489096.7075484;1260776037.237512;45519206.572451144;151733716.920738;118794906.13776025;18021228132.27915;6027777721.176993;447553100.3527854;1050392757.9484563;214654752.49905446;54771316.746112354;866217206.4845668;91179594.94604883;4308373.71153703;307660614.5517987;65826510.50777672;-1;-1;-1;-1
2019-12-10;19646929698.93577;1724965360.086632;1305001708.668749;51602731.439437985;162235935.41136652;141032667.3964068;20265072716.996353;5789441263.561269;435584959.2413478;1583360207.391708;176892874.85076576;65088912.02151464;906361814.3281809;161947069.4595448;4147928.14792972;254429735.33196262;61537905.22841449;-1;-1;-1;-1
2019-12-11;19546221321.506252;1683291418.1038744;1226787756.5237048;52849468.342104115;196720103.60691214;145728870.99532634;19627445983.201916;6047605226.725084;438489800.04771745;1094975759.7348986;177092319.72845337;65396271.632502384;893421227.0391597;211472910.70663416;1614379.9962813284;300020045.08509946;341938325.0533977;-1;-1;-1;-1
2019-12-12;18016936696.22855;1762047059.6072052;1121923734.289289;49324679.8706675;159060210.82340914;155953754.83395666;18295188578.36149;5883082276.821148;775873582.7641894;1379906478.6147594;166588192.86400253;134160553.15405174;911118669.7707698;118143595.72375843;5159871.863116083;182619745.14692637;61131328.49425307;-1;-1;-1;-1
2019-12-13;19829801017.961727;2133233952.9145436;1195013016.275011;48086982.75023362;137281385.17791975;161302919.22614107;20234407853.524532;6766489316.62679;568390698.5717672;1649820063.40295;158091955.7680111;89954575.04016536;993613807.3302641;129449631.7428065;3847548.6055328907;218187689.0896008;49514440.36243547;-1;-1;-1;-1
2019-12-14;18535665729.09757;2213601763.62268;1192363743.2227676;51549466.26746034;131457103.44251454;127975667.88663067;19210398968.547558;5946736085.342134;513969074.77589923;1752925186.2605193;164498254.64384362;74714396.95628412;952243289.265482;101608023.54993206;1414664.5687332393;192087036.0245956;26021106.852738056;-1;-1;-1;-1
2019-12-15;19497758114.150417;2003975312.960103;1021876080.0575187;55987181.14611551;110457185.25314674;133099179.69970609;20532566791.521225;6322939248.375952;462214635.29194224;1675271398.9069066;160424902.1360753;72674288.88218616;938893565.3306429;95818325.62470785;4234540.085460666;172405842.1509965;32805496.013552867;-1;-1;-1;-1
2019-12-16;18896096612.075874;2105842301.008244;1116573944.3489087;50404461.29072882;128345167.38512096;143513433.56770745;19531688421.926453;6837194965.911324;454904767.10463685;1781345061.8188946;166600618.18560407;50056573.46262565;1003812485.9439732;102799616.08426104;1514014.5279827428;203933752.8747327;27858440.93316338;-1;-1;-1;-1
2019-12-17;22208927988.54228;2339807026.3595905;1378455406.3911438;49293043.85088628;131337037.39251351;141724935.42123845;25604257514.955753;8956132139.815428;569474221.2325416;2093789084.7162073;167675616.15803048;74025717.55970578;1076962907.087565;104691639.7536904;5115022.828910293;223951324.47221524;28118149.145211272;-1;-1;-1;-1
2019-12-18;26481385708.660343;2643878379.514004;2031835846.8763812;58992655.6653807;134291842.68806845;164621478.54432446;29628496619.265736;9871891691.072153;573374756.8805641;2203800404.1516523;182840088.87754968;97334710.79952332;1080934655.349534;156389563.7733043;5002763.434892626;304808326.2556383;24919072.256883934;-1;-1;-1;-1
2019-12-19;57308255783.65001;3359767389.4567275;1973167348.2621262;63263645.263617605;156141419.20148087;198301023.23316145;39441541698.76367;11532439096.28435;774612445.9289083;2413276506.0128617;221276214.80714843;109069993.087718;1257878094.6147642;171376931.8972463;5542449.099487041;481166102.60858095;24195164.02274621;-1;-1;-1;-1
2019-12-20;23539013331.219044;2387843926.3654227;1442126233.515745;61022074.5829602;165735562.38074136;170412226.10316563;25115083576.51743;7865020994.018279;435693715.67994756;2184885240.4540534;157559456.8116397;81170389.83155663;1180467393.465756;142227944.979785;2922610.87722111;255551690.52056393;12718418.359796759;-1;-1;-1;-1
2019-12-21;22483207163.876167;2317759039.08951;1683833506.419328;52249120.23174729;93460677.36211191;153719641.95042434;24999882712.007595;5979828257.7039175;669045365.3918414;1607768304.040395;202947983.1290672;61402668.20395272;1203221345.297061;137184424.40600607;5403267.020777842;230928167.207609;56906599.48424781;-1;-1;-1;-1
2019-12-22;18632480432.842224;1856445736.3395488;1212967874.8826249;52326885.46108203;129160773.3337651;137310964.65540692;19640631770.19418;4862554350.74467;727367280.1998525;1300656897.7527046;190795847.35662544;55938360.37047281;1088437937.3840015;110730880.49983259;5509420.527766169;237941256.81033313;61977865.222001225;-1;-1;-1;-1
2019-12-23;24325792143.84145;2614792011.5494432;1245684250.5654864;53802506.55641349;148839332.67248857;153185470.42640433;26319649536.412926;7466406124.29696;727731477.3042856;1370388450.8023884;203768506.7746141;64409137.01466533;1402241031.7986245;130807819.79906863;5167446.384070966;243254136.31647077;103552746.86526215;-1;-1;-1;-1
2019-12-24;30235862118.677433;2299054232.991342;1334054094.2048976;56761780.1432682;150272824.08521894;142336302.62400374;31581344213.08287;8703094374.30469;714767255.1315445;1303610956.9532454;162666681.53980994;85193638.78288291;1316575613.79647;159345121.57034895;2843561.5318648685;264053669.96834567;40653771.38278901;-1;-1;-1;-1
2019-12-25;26519710985.47972;2269292949.288163;1220452826.5165844;54966142.12699113;137686219.23561743;149397463.13323236;27670400827.5384;7694981359.909612;667354934.6357355;1270392818.2817156;186760807.64543897;68580414.83404863;1245391181.4338908;144074298.0766597;8502103.387071684;245713460.42839143;23676243.79721427;-1;-1;-1;-1
2019-12-26;23546783550.72025;1942469015.3836513;1082512473.510649;58935262.342313975;113673964.1334235;117250155.15778834;25299966599.725178;6446543347.919613;640771219.635244;1044432673.0529221;139752557.28814977;54385023.57173904;1116752792.3570657;77869977.53893104;9672073.475086942;227528434.71226367;29024410.325896002;-1;-1;-1;-1
2019-12-27;24771695136.045387;1823335377.4870358;1181611503.3189309;55503997.34881926;121048307.7105569;117553993.64082927;26597921313.51084;7594710628.052688;1042175827.5593187;1143863766.2425632;154341640.3319999;73690494.15924156;1162718759.8842356;105211850.46035971;5150113.296131753;236606602.52013072;17670970.27553093;-1;-1;-1;-1
2019-12-28;25893684880.003193;2388335620.740553;1145185003.0103433;56868139.57502373;121643831.15086795;144186053.20921874;27571086947.887157;7290590722.529487;1079059980.1169584;1967428059.3915868;168454467.93422374;99254284.49069014;1173065543.533126;77943519.4566161;4836233.490739767;243808553.6403527;15118793.967923675;-1;-1;-1;-1
2019-12-29;21437778061.8769;2688221160.1220045;1149268069.6782694;49398906.057808466;118673759.30558534;116603874.684868;24623175200.33464;6709535782.463888;735749753.0663013;1865299384.0366564;191055609.9451352;63704963.157041386;1220693115.0434008;61522016.23280198;3793443.4693537885;230450957.9693587;8366277.171349835;-1;-1;-1;-1
2019-12-30;22035194451.00931;2630902542.0988708;1119363221.7426622;53296087.40032546;115273177.54171059;106199722.52818166;25074340447.09224;6514129764.108342;857971553.4144487;1635097012.25979;214556552.22517756;72542965.98571388;1149494629.4639616;59461550.02295176;4132935.202766329;241359619.88454166;12844992.134892678;-1;-1;-1;-1
2019-12-31;22320671263.717125;2413296756.317601;1226858692.8538432;57927278.937745966;99972969.86304355;121844122.81719175;25345399271.788616;8424570388.279623;871509709.3225061;2288740567.952587;180733324.1184154;65112671.40908683;1242913318.1221108;89513531.52428396;3911178.7343985206;336544599.69614625;6316192.587235819;-1;-1;-1;-1
2020-01-01;21187883711.18498;2220352351.006171;1125486226.8996513;53013466.43977485;95555114.14865449;117290831.28045945;23700467688.597626;7103187150.687103;872337510.5377141;1661251710.9938617;168238324.6059325;78089757.05218825;1134528758.7914603;91335137.26847541;3573157.9778322363;235182743.9392602;10713807.143275363;-1;-1;-1;-1
2020-01-02;18123516838.8979;1979757413.5385168;1043385828.1124829;38576914.81140906;105698161.948242;129418677.13235493;20511330406.674465;6623732040.964472;601901975.8758851;1244329490.4144514;184709056.80440834;74867841.21535505;1032624900.678792;104003215.17591743;3696889.424942128;215618098.82023174;20504313.050264783;-1;-1;-1;-1
2020-01-03;20313194628.09452;1678103159.1729414;1082069170.5192986;46080313.169856794;103720418.45559005;109189793.5519585;22785123515.581898;6497297884.22486;669064710.030575;1225802629.3517346;157356597.61545256;63835282.138862886;1056549453.9105461;83309817.3484193;3869157.4633203037;272591127.39166415;26165156.1208537;-1;-1;-1;-1
2020-01-04;31015776262.21867;2333782492.3913755;1276806150.4908261;40863740.2637823;186016725.41794956;124842111.78850216;34359766805.71312;9655245099.720835;886120421.8728487;2645605236.5676885;177239685.25572574;79167959.06649704;1168793810.913539;62560734.1201243;4101888.8746665064;319466024.06633407;14853329.299955897;-1;-1;-1;-1
2020-01-05;20611640058.34164;2085468681.6081836;987421522.1363721;46196902.62503713;85815470.84996529;106403953.88837829;23242310022.858974;6958393690.018681;778138367.2403986;1621509868.058547;169907478.42152599;77918143.48363875;1033957595.3443716;71763889.40952957;4064037.134018369;233728422.58252147;10536227.143296752;-1;-1;-1;-1
2020-01-06;21929224570.56102;2498422925.5879364;1151983921.4447215;32539590.819854695;78679811.46957998;123956719.95610817;25499195568.806232;7260645128.406949;890535745.7263092;1542492522.4740424;183407548.10139453;48833556.38398183;1138776202.638369;41729261.07566985;4122348.7672546767;243499530.79223964;8289301.049226495;-1;-1;-1;-1
2020-01-07;28148518761.51164;2553854865.643269;2315410062.424789;38106371.073414624;96751979.9784247;199331679.9177375;32170855517.2865;9514201882.396584;973748578.1478577;2359839879.7982287;222341899.1044333;77690490.90639412;1286051294.0481205;80685191.28043488;1650111.041702633;317566485.9564313;16572957.203360556;-1;-1;-1;-1
2020-01-08;34823187724.289955;2892663220.047803;2246849401.0656867;43529571.27630211;107361024.02492101;180605896.88262457;38566149172.81088;9440938787.519835;1048703006.201877;2419894317.396865;212354395.11205515;109080768.02223112;1232245487.9254518;153762130.72826442;4088182.2319729924;362374029.49344057;17634284.497595046;-1;-1;-1;-1
2020-01-09;39971512000.06816;2791396416.0488086;1751818179.3607318;43151513.171993494;115085545.45484594;150123633.09341955;41309963723.6954;10095847759.294762;1038756621.6098654;2403296765.439389;182170907.22937414;97790326.68355764;1149165537.19655;201412257.8428287;1775737.3605484513;348802962.6513395;16445247.717006003;-1;-1;-1;-1
2020-01-10;29276053440.88472;2499015922.5955935;1375082672.979332;48004964.687259704;100693095.22125494;133569574.35900179;31855695067.773724;7280640218.292043;1072309345.9789449;1846212171.1984355;186715078.23074365;73078880.79386607;1029207693.4138986;164055916.86866993;4490761.963352699;261845670.60260576;9688270.594499543;-1;-1;-1;-1
2020-01-11;35777298156.26295;3224050087.629457;1715289860.970222;53435758.9843392;95526532.27825862;159842638.48612243;39342110024.91291;10273370788.312328;1333805522.7691891;4029599891.739137;205053226.0090087;89615189.15475553;1232761270.6240087;164298033.2957636;4331637.831923201;324671141.1630443;10134730.179811496;-1;-1;-1;-1
2020-01-12;31504583511.03613;3567223735.248599;1616008355.0527637;60455962.13803458;121975949.59259541;141751601.93855274;34614915677.69449;9737605323.282524;1355085853.2618165;3456017137.30353;214306064.04047754;103012026.66787285;1264490180.2129335;157161895.8443734;4976204.153801445;260012602.16400465;8336806.476673441;-1;-1;-1;-1
2020-01-13;27533390875.51989;3268625614.003306;1497339722.9534612;52330281.75188446;84169292.38475369;145225768.31679854;29450782375.852303;8488793477.5950365;1103588099.2927647;2933498734.747644;210916688.70912793;94947456.45599155;1238801713.778028;139679643.5712539;4136726.946666475;255131331.64024284;6905039.184228297;-1;-1;-1;-1
2020-01-14;27962176780.628242;2778346081.4976273;1344392775.5026226;48689131.79398153;97777991.13673231;158328787.5934005;29491433579.915695;8019794567.486078;854719779.2324743;2881728806.470248;190567044.13822088;92974481.83741905;1130651716.2686226;123192424.59908247;4118173.064126678;272095710.1490189;9769124.139215583;-1;-1;-1;-1
2020-01-15;55384169405.51928;4922572945.755792;2696981092.1720905;86813590.25639725;127456980.75415578;239635084.33554685;70376678351.42145;18970204899.197784;2163836287.0068145;9153175723.922718;256200729.81616852;211070204.09448826;1673130877.2787983;205263671.98623484;2718288.226402904;416258625.129138;31941284.897729583;-1;-1;-1;-1
2020-01-16;48160401007.254;4827236010.700429;2536228717.563669;107025135.71837308;186240700.0132127;298567302.03324217;57728408600.02831;17862385531.73745;3064612811.020634;7233608705.392201;363286199.19305456;199275282.88421407;1714994030.8119652;243763110.5715353;2305471.8125343174;492603662.0778319;29508080.857449055;-1;-1;-1;-1
2020-01-17;36462155571.2176;3604666158.9625134;2022448461.469136;79745346.96790454;173193772.22353724;245304908.17195648;44913821772.44957;14605493158.53319;2597299866.869826;4730742733.823444;180942925.1164076;137032057.20058483;1545592786.5680664;184730076.65297243;1929284.0913822083;479556401.04094285;22914523.241188373;-1;-1;-1;-1
2020-01-18;41671910798.34088;4249162761.9262424;2396388745.8834558;98670907.34183109;163950254.25958806;408329747.5787082;52914761703.3385;15915322019.78247;5431146358.790094;6980403146.219647;324691292.3556272;170585164.39829364;1582387496.971253;267164776.82200372;2693795.373876513;411207373.0387257;72347444.68897879;-1;-1;-1;-1
2020-01-19;36801813631.51236;3991694641.882566;2424579070.6483755;91648033.56327601;122426489.73614578;486613377.9251481;49212911786.04843;15808136411.02366;3276317728.995544;8207887825.922936;260499762.30293602;156488786.0786448;1532151657.000875;219234212.0315921;2604895.0480712727;362539943.1080856;31204686.30572917;-1;-1;-1;-1
2020-01-20;39242297095.94223;3313263623.92992;2271192817.467;87205354.75027466;103016235.50302437;403982577.1534986;49853909284.7254;14003433869.000366;3478138634.1353216;6315098302.216582;247057878.98885408;140637820.3793592;1432036502.3005018;218042341.3773994;1961180.078104546;371515172.9765642;26379044.755110078;-1;-1;-1;-1
2020-01-21;29527689342.88548;2588154597.32632;1732824923.0854318;73125411.42149109;79020578.57013687;418946319.3449115;34635136455.02754;10983216126.222286;2627183649.8363457;4390217491.196828;263222093.53699622;122312691.01675929;1478614066.3452175;192596061.1734;3507575.329170015;295826464.19505453;18230903.31826403;-1;-1;-1;-1
2020-01-22;27057681779.746685;2662236964.14792;1689519338.779692;67442647.37519659;66083660.568554714;315293526.66839516;32056660166.936714;8267420452.9121065;2116734323.8225722;3368460523.877003;282373775.61762744;144630468.9155506;1350727673.417424;149439978.15991297;2687333.3875903734;279195514.7977273;22560137.904926546;-1;-1;-1;-1
2020-01-23;25628542094.50134;2571549989.9177;1517848018.8288903;68481208.43920273;94690984.99152507;255681929.27772906;30662512551.840458;8809189828.884594;2107653804.810548;2395338025.6051917;221221906.91524404;106449100.50429538;1289770509.9924052;122252954.28769718;1892377.8462407042;256626144.28933;13414486.948179707;-1;-1;-1;-1
2020-01-24;30696020541.207973;2614446138.6044574;1588344751.2599707;70446234.76942727;99486776.65182799;296443559.9263718;35688764491.40632;9017537604.34573;1972890801.7419157;2443342562.847425;213945091.06471282;110069027.1245324;1352519898.5494094;166822572.2604933;1802084.957746997;285640886.24212086;15855779.759442955;-1;-1;-1;-1
2020-01-25;30691734305.128674;2966929135.576305;1700488421.523553;67906669.73371239;97084817.41361736;296643777.79291594;37805953713.07573;11043498594.604164;2063941791.745465;3251119328.6543655;225882782.21239612;114891800.48768374;1326889640.9068766;126859807.9310297;1716165.5889567805;286107928.3348797;14165636.60871185;-1;-1;-1;-1
2020-01-26;26582198966.298725;2140240073.6413903;1378215639.489156;63624027.58255218;72324447.95777045;248010771.34995174;31241223289.113647;8673816085.484137;1654172853.0364778;1920162464.984455;205048618.44829246;88735590.60746145;1232465460.097543;109562404.49032398;1287974.397318289;244210459.7461761;11685341.26238482;-1;-1;-1;-1
2020-01-27;30241155463.270596;2691276421.5659485;1612338569.6517098;57079680.62868142;82198076.87670805;256751057.281082;36708874104.71233;10518901915.39258;1788269352.7422457;3152961804.8426285;243479316.87407124;98582263.15621679;1361992094.4306066;114466697.8815793;1347935.0142330073;256635271.59950927;10747137.863297159;-1;-1;-1;-1
2020-01-28;39661537339.92209;2820515140.848382;1806433337.1744275;71267011.27385685;100631089.13026941;269260821.171033;49516047672.77202;12435457692.695446;3344010730.8778954;4154572034.9217315;230946817.91046128;140901190.79711726;1435532325.0829573;145571322.43945417;1579438.9624943;370238584.8472316;19625864.45753112;-1;-1;-1;-1
2020-01-29;49812761504.1306;3102068140.0402117;2085600978.3634768;73912107.34704554;91388636.9562625;330040500.7462268;58290792407.472824;14300512538.139254;3771331922.4701324;4863286788.946908;237464057.06177658;286197023.3930493;1802818681.7304325;175705703.32136762;2804077.865419625;448288919.4254742;20663598.403444715;-1;-1;-1;-1
2020-01-30;47273353143.75747;3564120335.75494;1977002934.2965088;60908834.3515024;107874850.65477394;308945835.6044048;57787218862.40493;15565369994.796808;4526567792.912692;5162132476.574956;241033846.2136708;258344089.06002605;1650331550.5699837;207322391.8939347;1472419.8954735906;329305030.0167714;16150754.732371392;-1;-1;-1;-1
2020-01-31;51037775414.9802;4859857051.940528;2181535959.948334;68004034.73337087;128418951.40482777;292814575.50231653;65338196682.927795;18170945326.39071;3776029056.634071;5443128939.630148;252662477.17571872;220132465.33669615;1781853872.8191602;232571226.5595415;2020605.881607466;260192382.22507098;34259011.88650341;-1;-1;-1;-1
2020-02-01;50102814005.68021;5388082237.776554;2017282252.7990386;58805204.81953648;144610705.81693858;278978236.8353678;63083137863.675835;18506953476.934044;3140320698.133796;4838063129.559416;243240997.98320857;196053869.98830616;1595598321.5013542;178496875.11894923;1834734.2191557598;366405556.2101646;24776333.991431013;-1;-1;-1;-1
2020-02-02;48307978233.84802;5017337673.669914;1716886038.0747964;61580812.41013885;103365613.7749997;267136901.76797992;62333602428.36928;19083817630.29935;2698089633.6789765;4641575798.5526;184719237.7135627;159634518.7845942;1482091892.5897586;136753959.288524;1336768.34004335;278191383.73201495;12485400.050393539;-1;-1;-1;-1
2020-02-03;55025402183.682236;5238349497.012709;2640052158.2307854;74934190.64597635;175778086.17690516;359701241.03916925;70633299956.59721;21543158277.49522;2361484551.926299;4513853706.946844;253345268.4467689;228621145.91299838;1624094879.9842675;167431974.92868707;1647815.723594917;334030142.13667685;26944235.598367445;-1;-1;-1;-1
2020-02-04;56824765307.81458;4336675937.995766;2278216762.8389688;64002051.11978398;148099657.56541416;295818690.62992054;72074860985.64421;23519056716.26084;2957545382.1317673;4958591635.894219;173491661.6450308;164518222.31100556;1516353819.337579;174441853.56558543;1907256.7858641262;334301385.17042893;66031072.34766809;-1;-1;-1;-1
